spec_int2006_id,processor_id,hw_avail,test_sponsor,hw_model,bus,sw_auto_parallel,basemean,peakmean,x400_perlbench,x401_bzip2,x403_gcc,x429_mcf,x445_gobmk,x456_hmmer,x458_sjeng,x462_libquantum,x464_h264ref,x471_omnetpp,x473_astar,x483_xalancbmk,link
338,612,2008-01-01,Bull SAS,NovaScale T830 E1,1333,true,21.7,25.3,19.7,16.6,21.3,27.4,19.4,15.7,18.4,41.7,31.7,18.6,15.5,27.3,http://www.spec.org/cpu2006/results/res2008q3/cpu2006-20080620-04588.html
339,612,2008-02-01,IBM Corporation,IBM System x 3200 M2,1333,true,21.5,25.0,19.7,16.7,21.0,27.0,19.5,15.8,18.4,39.5,31.3,17.9,15.5,27.2,http://www.spec.org/cpu2006/results/res2008q2/cpu2006-20080331-04006.html
340,612,2008-03-01,Hewlett-Packard Company,ProLiant DL320 G5p,1333,true,21.6,25.2,19.7,16.7,20.6,27.4,19.4,15.8,18.5,41.5,30.9,18.5,15.6,26.6,http://www.spec.org/cpu2006/results/res2008q2/cpu2006-20080529-04445.html
341,612,2008-04-01,NEC Corporation,Express5800/110Ri-1,1333,true,21.9,25.5,19.5,16.6,21.4,28.2,19.6,15.7,18.3,41.9,31.2,19.1,15.5,28.1,http://www.spec.org/cpu2006/results/res2008q3/cpu2006-20080724-04807.html
342,612,2008-09-01,IBM Corporation,IBM System x 3200 M2,1333,true,21.7,25.3,19.7,16.6,21.3,27.4,19.5,15.8,18.4,41.8,31.8,18.2,15.6,26.6,http://www.spec.org/cpu2006/results/res2008q3/cpu2006-20080808-04971.html
343,612,2009-05-01,NEC Corporation,Express5800/R110a-1,1333,true,24.4,27.4,19.5,17.0,21.7,31.8,19.9,17.0,20.6,111.0,32.7,18.4,15.4,27.4,http://www.spec.org/cpu2006/results/res2009q4/cpu2006-20091005-08801.html
344,612,2009-12-01,Acer Incorporated,Acer AT110 F1,1333,true,24.7,27.6,20.7,17.0,22.0,32.5,19.9,17.0,20.7,113.0,33.0,18.8,15.5,27.5,http://www.spec.org/cpu2006/results/res2010q1/cpu2006-20091207-09236.html
345,612,2009-12-01,Acer Incorporated,Gateway GT110 F1,1333,true,24.7,27.6,20.7,17.0,22.0,32.5,19.9,17.0,20.7,113.0,33.0,18.8,15.5,27.5,http://www.spec.org/cpu2006/results/res2010q1/cpu2006-20091207-09234.html
346,613,2008-03-01,Dell Inc.,PowerEdge T300,0,true,23.9,26.6,20.7,17.0,20.0,31.2,19.7,17.0,20.6,101.0,32.8,17.4,15.3,25.9,http://www.spec.org/cpu2006/results/res2008q4/cpu2006-20081109-05895.html
347,613,2008-06-01,Bull SAS,NovaScale B240,1333,true,20.8,24.4,19.6,16.5,19.5,24.9,19.4,15.7,18.3,34.2,31.6,17.4,15.4,25.7,http://www.spec.org/cpu2006/results/res2008q4/cpu2006-20081024-05691.html
348,613,2008-06-01,IBM Corporation,IBM BladeCenter HS12,1333,true,20.8,24.4,19.7,16.5,19.6,24.8,19.3,15.7,18.2,34.2,31.5,17.1,15.5,25.7,http://www.spec.org/cpu2006/results/res2008q2/cpu2006-20080501-04257.html
349,614,2008-09-01,IBM Corporation,IBM System x 3250 M2,1333,true,22.6,26.3,20.6,17.6,22.1,28.3,20.5,16.6,19.3,42.0,33.6,18.9,16.3,27.8,http://www.spec.org/cpu2006/results/res2008q3/cpu2006-20080808-04979.html
350,614,2008-09-01,IBM Corporation,IBM System x 3350,1333,true,22.6,26.3,20.7,17.6,22.0,28.2,20.5,16.6,19.3,41.9,33.6,19.0,16.3,27.7,http://www.spec.org/cpu2006/results/res2008q3/cpu2006-20080808-04987.html
351,616,2007-01-01,Bull SAS,NovaScale B260,1066,false,9.85,10.3,11.6,8.34,6.34,12.9,10.6,6.71,9.91,10.8,16.8,8.48,7.84,12.5,http://www.spec.org/cpu2006/results/res2007q2/cpu2006-20070514-01088.html
352,616,2007-02-01,Bull SAS,NovaScale T860,1066,false,9.99,10.4,11.6,8.38,7.34,12.9,10.6,6.69,9.9,10.9,16.7,8.57,7.84,12.5,http://www.spec.org/cpu2006/results/res2007q2/cpu2006-20070611-01228.html
353,616,2007-03-01,Bull SAS,NovaScale R440,1066,false,10.1,10.5,11.6,8.27,7.32,14.4,10.5,6.68,9.86,10.7,16.6,8.98,7.85,12.7,http://www.spec.org/cpu2006/results/res2007q2/cpu2006-20070427-00927.html
354,616,2007-03-01,Bull SAS,NovaScale R460,1066,false,10.1,10.5,11.6,8.27,7.32,14.4,10.5,6.68,9.86,10.7,16.6,8.98,7.85,12.7,http://www.spec.org/cpu2006/results/res2007q2/cpu2006-20070427-00919.html
355,617,2006-11-01,Hewlett-Packard Company,ProLiant DL380 G5,1066,false,11.4,11.9,13.6,9.84,8.33,14.2,12.3,7.82,11.6,11.8,19.6,9.29,9.03,14.3,http://www.spec.org/cpu2006/results/res2007q1/cpu2006-20070305-00622.html
356,617,2006-11-01,Hewlett-Packard Company,ProLiant ML350 G5,1066,false,11.4,11.9,13.6,9.59,8.38,14.3,12.3,7.82,11.6,11.8,19.6,9.38,9.05,14.4,http://www.spec.org/cpu2006/results/res2007q1/cpu2006-20070216-00517.html
357,617,2006-11-01,Hewlett-Packard Company,ProLiant ML370 G5,1066,false,11.4,11.9,13.6,9.84,8.34,14.2,12.3,7.82,11.6,11.8,19.6,9.28,9.03,14.4,http://www.spec.org/cpu2006/results/res2007q1/cpu2006-20070305-00616.html
358,617,2007-01-01,Bull SAS,NovaScale B260,1066,false,11.1,11.5,13.4,9.69,6.94,13.7,12.3,7.83,11.4,11.4,19.5,9.03,8.95,14.2,http://www.spec.org/cpu2006/results/res2007q1/cpu2006-20070220-00560.html
359,617,2007-01-01,Bull SAS,NovaScale B280,1066,false,11.2,11.6,13.5,9.66,6.99,13.9,12.3,7.84,11.5,11.6,19.6,9.18,9.0,14.3,http://www.spec.org/cpu2006/results/res2007q1/cpu2006-20070212-00416.html
360,617,2007-01-01,Bull SAS,NovaScale T840,1066,false,11.0,11.5,13.4,9.15,7.67,13.1,12.2,7.8,11.3,11.1,19.4,8.63,8.85,13.7,http://www.spec.org/cpu2006/results/res2007q2/cpu2006-20070329-00711.html
361,617,2007-01-01,Hewlett-Packard Company,ProLiant BL20p G4,1066,false,11.4,11.9,13.6,9.83,8.34,14.2,12.3,7.82,11.6,11.7,19.6,9.26,9.02,14.2,http://www.spec.org/cpu2006/results/res2007q1/cpu2006-20070219-00539.html
362,617,2007-01-01,Hewlett-Packard Company,ProLiant BL20p G4,1066,false,11.4,11.9,13.6,9.83,8.34,14.2,12.3,7.82,11.6,11.7,19.6,9.26,9.02,14.2,http://www.spec.org/cpu2006/results/res2007q1/cpu2006-20070228-00583.html
363,617,2007-01-01,Hewlett-Packard Company,ProLiant BL460c,1066,false,11.4,11.9,13.6,9.84,8.32,14.2,12.3,7.82,11.6,11.8,19.6,9.29,9.03,14.4,http://www.spec.org/cpu2006/results/res2007q1/cpu2006-20070219-00548.html
364,617,2007-01-01,Hewlett-Packard Company,ProLiant BL480c,1066,false,11.4,11.9,13.6,9.81,8.37,14.2,12.3,7.81,11.5,11.8,19.5,9.33,9.01,14.4,http://www.spec.org/cpu2006/results/res2007q1/cpu2006-20070306-00632.html
365,617,2007-01-01,Hewlett-Packard Company,ProLiant DL360 G5,1066,false,11.4,12.0,13.6,9.86,8.37,14.3,12.3,7.82,11.6,11.8,19.6,9.35,9.05,14.4,http://www.spec.org/cpu2006/results/res2007q1/cpu2006-20070219-00542.html
366,617,2007-03-01,Bull SAS,NovaScale R440,1066,false,11.4,11.9,13.4,9.68,8.04,15.6,12.2,7.79,11.4,11.3,19.4,9.57,8.97,14.4,http://www.spec.org/cpu2006/results/res2007q2/cpu2006-20070514-01060.html
367,617,2007-03-01,Bull SAS,NovaScale R460,1066,false,11.4,11.9,13.4,9.68,8.04,15.6,12.2,7.79,11.4,11.3,19.4,9.57,8.97,14.4,http://www.spec.org/cpu2006/results/res2007q2/cpu2006-20070514-01056.html
368,618,2007-01-01,Bull SAS,NovaScale B260,1333,false,12.5,13.0,14.6,10.5,9.36,16.0,13.3,8.41,12.4,13.2,21.1,10.5,9.83,15.7,http://www.spec.org/cpu2006/results/res2007q1/cpu2006-20070301-00598.html
369,618,2007-01-01,Bull SAS,NovaScale B280,1333,false,12.3,12.8,14.5,10.5,7.97,16.1,13.3,8.39,12.4,13.3,21.0,10.7,9.82,15.7,http://www.spec.org/cpu2006/results/res2007q1/cpu2006-20070220-00557.html
370,618,2007-03-01,Bull SAS,NovaScale R440,1333,false,12.4,12.9,14.5,10.5,9.02,15.9,13.3,8.38,12.4,13.4,20.9,10.5,9.77,15.6,http://www.spec.org/cpu2006/results/res2007q2/cpu2006-20070427-00931.html
371,618,2007-03-01,Bull SAS,NovaScale R460,1333,false,12.4,12.9,14.5,10.5,9.02,15.9,13.3,8.38,12.4,13.4,20.9,10.5,9.77,15.6,http://www.spec.org/cpu2006/results/res2007q2/cpu2006-20070427-00923.html
372,619,2006-11-01,Bull SAS,NovaScale T840,1333,false,13.7,14.3,16.8,12.0,9.5,15.9,15.3,9.78,14.1,13.6,24.4,10.5,11.0,17.1,http://www.spec.org/cpu2006/results/res2007q2/cpu2006-20070611-01247.html
373,619,2007-03-01,Bull SAS,NovaScale R440,1333,false,13.9,14.5,16.8,12.1,9.8,16.9,15.3,9.77,14.2,14.1,24.3,11.2,11.2,17.6,http://www.spec.org/cpu2006/results/res2007q2/cpu2006-20070427-00954.html
374,619,2007-03-01,Bull SAS,NovaScale R460,1333,false,13.9,14.5,16.8,12.1,9.8,16.9,15.3,9.77,14.2,14.1,24.3,11.2,11.2,17.6,http://www.spec.org/cpu2006/results/res2007q2/cpu2006-20070427-00950.html
375,627,2009-03-01,Dell Inc.,PowerEdge T610,0,true,16.9,0.0,13.7,10.2,15.8,26.9,13.1,13.0,14.2,61.4,21.2,14.4,9.83,20.4,http://www.spec.org/cpu2006/results/res2009q4/cpu2006-20090928-08744.html
376,627,2009-03-01,Dell Inc.,PowerEdge T610,0,true,17.0,0.0,13.0,9.7,16.1,26.2,13.2,13.0,14.2,92.5,21.3,14.1,9.6,16.4,http://www.spec.org/cpu2006/results/res2009q4/cpu2006-20090928-08746.html
377,627,2009-06-01,Dell Inc.,PowerEdge R410,0,true,16.6,0.0,12.8,9.7,15.5,25.8,13.0,12.7,13.6,92.4,21.3,13.8,9.4,15.8,http://www.spec.org/cpu2006/results/res2009q3/cpu2006-20090914-08609.html
378,627,2009-06-01,Dell Inc.,PowerEdge R410,0,true,16.9,0.0,13.7,10.2,15.8,26.9,13.1,13.0,14.2,61.4,21.2,14.4,9.84,20.4,http://www.spec.org/cpu2006/results/res2009q3/cpu2006-20090914-08597.html
379,639,2009-05-01,NEC Corporation,Express5800/iR110a-1,1333,true,24.4,27.4,19.6,17.0,21.7,31.6,19.9,17.0,20.8,111.0,32.7,18.3,15.4,27.4,http://www.spec.org/cpu2006/results/res2009q3/cpu2006-20090730-08294.html
380,640,2009-05-01,NEC Corporation,Express5800/iR110a-1,1333,true,23.9,26.9,18.5,16.1,19.1,30.8,19.0,16.0,19.7,155.0,31.0,17.7,14.6,26.1,http://www.spec.org/cpu2006/results/res2009q3/cpu2006-20090911-08567.html
381,641,2010-03-01,Fujitsu,PRIMERGY RX100 S6,0,true,21.6,24.0,16.7,13.1,15.3,23.2,16.4,33.7,18.5,136.0,24.5,12.7,12.6,24.1,http://www.spec.org/cpu2006/results/res2010q2/cpu2006-20100319-10106.html
382,641,2010-03-01,Fujitsu,PRIMERGY TX150 S7,0,true,21.7,23.9,16.7,13.1,15.4,23.1,16.6,33.8,18.5,138.0,25.3,12.5,12.6,24.0,http://www.spec.org/cpu2006/results/res2010q2/cpu2006-20100319-10104.html
383,641,2010-04-01,NEC Corporation,Express5800/E110b-1,0,true,21.8,23.8,18.0,13.1,16.8,22.9,16.9,33.9,18.6,138.0,25.0,12.4,12.6,22.4,http://www.spec.org/cpu2006/results/res2010q3/cpu2006-20100829-13093.html
384,642,2009-09-01,Dell Inc.,PowerEdge R210,0,true,25.2,28.8,20.3,13.8,25.2,40.8,20.6,18.7,21.0,99.0,31.9,20.7,13.9,31.9,http://www.spec.org/cpu2006/results/res2009q4/cpu2006-20091201-09085.html
385,642,2009-09-01,Supermicro,Motherboard X8SIE-F,0,true,28.3,33.1,19.7,16.6,21.3,38.5,17.9,38.3,24.0,207.0,23.2,20.5,17.4,34.9,http://www.spec.org/cpu2006/results/res2010q2/cpu2006-20100316-10050.html
386,642,2009-12-01,Bull SAS,NovaScale R410 F2,0,true,25.2,28.8,20.3,13.8,25.2,40.8,20.6,18.7,21.0,99.0,31.9,20.7,13.9,31.9,http://www.spec.org/cpu2006/results/res2009q4/cpu2006-20091204-09178.html
387,642,2010-01-01,Fujitsu,PRIMERGY RX100 S6,0,true,28.2,32.8,19.6,16.4,21.3,38.4,17.8,38.3,24.0,206.0,23.2,20.4,17.2,34.9,http://www.spec.org/cpu2006/results/res2010q1/cpu2006-20100201-09498.html
388,642,2010-01-01,Fujitsu,PRIMERGY TX150 S7,0,true,28.2,32.7,19.7,16.6,21.2,38.3,17.9,38.3,23.9,206.0,23.2,20.3,17.3,34.8,http://www.spec.org/cpu2006/results/res2010q1/cpu2006-20100118-09380.html
389,642,2010-03-01,Supermicro,Motherboard X8SIT-F,0,true,29.4,33.0,23.6,16.7,23.2,38.4,18.6,44.1,24.2,208.0,23.9,20.6,17.3,34.0,http://www.spec.org/cpu2006/results/res2010q3/cpu2006-20100608-11667.html
390,642,2010-04-01,Supermicro,Motherboard X8SIU-F,0,true,29.4,33.0,23.6,16.7,23.1,38.5,18.6,44.3,24.1,208.0,23.8,20.5,17.3,34.1,http://www.spec.org/cpu2006/results/res2010q3/cpu2006-20100608-11676.html
391,645,2007-04-01,Bull SAS,NovaScale B260,1066,false,11.0,11.5,13.5,9.1,6.92,13.7,12.3,7.83,11.4,11.4,19.5,9.04,8.96,14.2,http://www.spec.org/cpu2006/results/res2007q2/cpu2006-20070402-00721.html
392,653,2009-04-01,Fujitsu,CELSIUS M470,0,true,22.6,25.1,17.5,13.1,20.7,34.5,16.9,16.8,18.3,127.0,27.3,18.4,12.8,26.1,http://www.spec.org/cpu2006/results/res2009q2/cpu2006-20090608-07621.html
393,654,2009-04-01,Fujitsu,CELSIUS M470,0,true,23.7,26.2,18.5,13.8,21.5,35.7,17.8,17.7,19.2,133.0,28.8,18.9,13.4,27.4,http://www.spec.org/cpu2006/results/res2009q2/cpu2006-20090511-07321.html
394,655,2009-04-01,Fujitsu,CELSIUS M470,0,true,27.4,30.7,21.2,15.5,24.7,42.1,20.0,20.3,21.8,181.0,30.1,21.7,15.7,32.0,http://www.spec.org/cpu2006/results/res2009q2/cpu2006-20090511-07317.html
395,656,2009-04-01,Fujitsu,CELSIUS M470,0,true,29.7,33.0,23.1,16.8,26.4,44.4,21.8,22.2,23.7,195.0,34.8,22.7,17.0,34.8,http://www.spec.org/cpu2006/results/res2009q2/cpu2006-20090427-07209.html
396,657,2009-08-01,Fujitsu,CELSIUS M470,0,true,30.8,34.2,24.1,17.5,27.2,45.9,22.7,23.2,24.7,200.0,36.3,23.1,17.7,36.1,http://www.spec.org/cpu2006/results/res2009q3/cpu2006-20090831-08469.html
397,658,2009-11-01,Fujitsu,CELSIUS M470,0,true,31.9,35.4,25.1,18.2,28.0,47.0,23.6,24.1,25.7,204.0,37.8,23.6,18.4,37.5,http://www.spec.org/cpu2006/results/res2009q4/cpu2006-20091120-09033.html
398,659,2009-03-01,Intel Corporation,Supermicro X8DAI,0,true,32.2,35.7,24.8,18.3,28.8,48.9,23.5,23.2,25.1,221.0,37.9,25.2,18.2,37.5,http://www.spec.org/cpu2006/results/res2009q1/cpu2006-20090316-06720.html
399,659,2009-03-01,Intel Corporation,Supermicro X8DAI,0,true,32.5,34.5,24.9,19.7,21.5,44.2,23.6,31.4,25.5,294.0,44.7,22.1,20.3,26.6,http://www.spec.org/cpu2006/results/res2009q1/cpu2006-20090316-06724.html
400,659,2009-04-01,Dell Inc.,Dell Precision T3500,0,true,32.0,34.8,24.2,18.6,28.0,49.5,24.0,24.1,26.0,227.0,38.4,25.1,18.3,31.0,http://www.spec.org/cpu2006/results/res2009q2/cpu2006-20090316-06713.html
401,659,2009-04-01,Sun Microsystems,Sun Ultra 27,0,true,31.7,36.8,23.9,20.2,26.1,43.2,22.7,27.1,24.1,170.0,37.1,25.6,20.4,38.1,http://www.spec.org/cpu2006/results/res2009q2/cpu2006-20090413-07029.html
402,660,2009-08-01,Dell Inc.,Dell Precision T3500,0,true,33.0,35.9,25.3,19.6,28.2,50.0,25.3,24.9,26.9,240.0,37.2,25.5,19.0,32.0,http://www.spec.org/cpu2006/results/res2009q3/cpu2006-20090831-08539.html
403,660,2009-08-01,Fujitsu,CELSIUS M470,0,true,33.9,37.8,26.1,19.2,30.2,51.3,24.7,25.1,26.9,228.0,39.4,26.2,19.2,39.8,http://www.spec.org/cpu2006/results/res2009q3/cpu2006-20090803-08314.html
404,661,2010-08-01,Fujitsu,CELSIUS M470,0,true,34.9,37.8,26.4,19.3,23.9,40.4,25.1,48.2,26.2,313.0,38.4,22.5,20.5,38.0,http://www.spec.org/cpu2006/results/res2010q3/cpu2006-20100910-13174.html
405,662,2010-03-01,Fujitsu,CELSIUS M470,0,true,37.4,40.2,27.0,20.8,26.2,45.1,26.3,50.6,27.4,358.0,40.2,24.1,21.8,40.2,http://www.spec.org/cpu2006/results/res2010q2/cpu2006-20100325-10141.html
406,663,2009-04-01,Fujitsu,CELSIUS M470,0,true,32.8,36.6,25.2,18.5,29.3,50.0,23.8,24.2,26.0,223.0,37.9,25.6,18.6,38.3,http://www.spec.org/cpu2006/results/res2009q2/cpu2006-20090408-06955.html
407,665,2007-01-01,NEC Corporation,Express5800/110Rh-1,1066,false,14.9,16.6,14.7,11.6,15.1,19.5,14.1,11.2,13.0,19.5,22.2,13.2,10.9,19.1,http://www.spec.org/cpu2006/results/res2007q4/cpu2006-20071126-02732.html
408,665,2007-02-01,IBM Corporation,IBM System X 3200,1066,false,13.7,0.0,15.8,11.7,10.6,19.1,14.1,9.03,13.3,13.9,22.5,11.9,10.7,17.0,http://www.spec.org/cpu2006/results/res2007q1/cpu2006-20070122-00266.html
409,665,2007-02-01,IBM Corporation,IBM System X 3250,1066,false,13.8,0.0,15.8,11.7,10.7,19.4,14.1,9.03,13.3,14.3,22.5,12.2,10.7,17.1,http://www.spec.org/cpu2006/results/res2007q1/cpu2006-20070122-00256.html
410,666,2007-02-01,Bull SAS,NovaScale T810,1066,false,15.2,15.9,17.6,13.1,10.6,21.3,15.9,10.1,15.0,15.6,25.2,13.3,12.0,19.2,http://www.spec.org/cpu2006/results/res2007q2/cpu2006-20070413-00813.html
411,666,2007-02-01,IBM Corporation,IBM System X 3200,1066,false,15.0,0.0,17.7,13.1,11.5,20.2,15.8,10.2,14.8,14.9,25.3,12.5,11.9,18.7,http://www.spec.org/cpu2006/results/res2007q1/cpu2006-20070122-00262.html
412,666,2007-02-01,IBM Corporation,IBM System X 3250,1066,false,15.2,0.0,17.7,13.1,11.6,20.6,15.8,10.2,14.9,15.5,25.3,12.9,11.9,18.9,http://www.spec.org/cpu2006/results/res2007q1/cpu2006-20070122-00254.html
413,666,2008-01-01,Hewlett-Packard Company,ProLiant ML310 G5,1066,true,17.4,20.3,15.8,12.8,15.1,21.7,15.4,12.6,14.3,46.9,24.2,14.4,12.0,21.7,http://www.spec.org/cpu2006/results/res2008q1/cpu2006-20080121-03222.html
414,668,2008-01-01,Bull SAS,NovaScale R410 E1,1333,true,17.8,20.6,16.0,13.0,16.1,21.6,16.2,13.1,15.3,46.7,25.9,14.6,12.0,20.9,http://www.spec.org/cpu2006/results/res2008q3/cpu2006-20080827-05106.html
415,668,2008-01-01,Bull SAS,NovaScale T810 E1,1333,true,17.8,20.6,16.0,13.0,16.1,21.6,16.2,13.1,15.3,46.7,25.9,14.6,12.0,20.9,http://www.spec.org/cpu2006/results/res2008q3/cpu2006-20080827-05110.html
416,668,2008-01-01,Bull SAS,NovaScale T830 E1,1333,true,17.8,20.6,16.0,13.0,16.1,21.6,16.2,13.1,15.3,46.7,25.9,14.6,12.0,20.9,http://www.spec.org/cpu2006/results/res2008q3/cpu2006-20080827-05114.html
417,668,2008-04-01,IBM Corporation,IBM System x 3200 M2,1333,true,17.6,20.4,16.1,13.0,15.6,21.2,16.2,13.1,15.3,42.5,25.8,14.1,12.0,21.5,http://www.spec.org/cpu2006/results/res2008q2/cpu2006-20080331-03985.html
418,668,2008-08-01,FORMAT,FORMAT R1520ML,1333,true,20.3,22.7,17.0,13.4,16.3,27.0,16.5,14.1,17.4,116.0,26.4,15.0,12.1,21.0,http://www.spec.org/cpu2006/results/res2008q4/cpu2006-20081105-05840.html
419,669,2008-03-01,Dell Inc.,PowerEdge R300,0,true,19.6,21.9,16.7,13.3,15.4,25.7,16.5,14.1,17.3,105.0,26.5,13.8,11.9,20.0,http://www.spec.org/cpu2006/results/res2008q4/cpu2006-20081109-05884.html
420,669,2008-03-01,Dell Inc.,PowerEdge T300,0,true,19.6,21.9,16.8,13.3,15.4,25.8,16.5,14.2,17.2,105.0,26.5,13.8,11.9,20.0,http://www.spec.org/cpu2006/results/res2008q4/cpu2006-20081109-05896.html
421,669,2008-05-01,IBM Corporation,IBM BladeCenter HS12,1333,true,17.2,20.0,15.8,12.9,15.1,19.8,16.1,13.1,15.3,39.9,25.7,13.6,11.9,20.0,http://www.spec.org/cpu2006/results/res2008q2/cpu2006-20080522-04374.html
422,669,2008-06-01,Bull SAS,NovaScale B240,1333,true,17.2,19.9,15.9,12.9,15.1,19.8,16.2,13.1,15.3,39.2,25.8,13.8,11.9,20.0,http://www.spec.org/cpu2006/results/res2008q4/cpu2006-20081107-05850.html
423,670,2008-10-01,Dell Inc.,PowerEdge T100,0,true,21.0,23.5,18.0,14.1,16.7,26.5,17.6,15.1,18.3,116.0,28.3,14.8,12.6,22.1,http://www.spec.org/cpu2006/results/res2009q1/cpu2006-20090119-06462.html
424,671,2008-01-01,Bull SAS,NovaScale R410 E1,1333,true,20.1,23.9,17.6,14.8,18.0,25.6,17.5,14.0,16.3,55.5,27.7,17.4,13.9,23.8,http://www.spec.org/cpu2006/results/res2008q3/cpu2006-20080804-04876.html
425,671,2008-01-01,Bull SAS,NovaScale T810 E1,1333,true,20.1,23.9,17.6,14.8,18.0,25.6,17.5,14.0,16.3,55.5,27.7,17.4,13.9,23.8,http://www.spec.org/cpu2006/results/res2008q3/cpu2006-20080804-04880.html
426,671,2008-01-01,Bull SAS,NovaScale T830 E1,1333,true,20.1,23.9,17.6,14.8,18.0,25.6,17.5,14.0,16.3,55.5,27.7,17.4,13.9,23.8,http://www.spec.org/cpu2006/results/res2008q3/cpu2006-20080804-04884.html
427,671,2008-03-01,Hewlett-Packard Company,ProLiant ML310 G5,1333,true,20.0,23.9,17.5,14.7,17.2,25.6,17.5,14.1,16.5,53.4,27.5,17.5,13.8,24.4,http://www.spec.org/cpu2006/results/res2008q2/cpu2006-20080428-04227.html
428,671,2008-04-01,IBM Corporation,IBM System x 3200 M2,1333,true,19.9,23.7,17.6,14.8,17.8,25.3,17.5,14.0,16.5,50.2,27.9,16.9,13.9,24.6,http://www.spec.org/cpu2006/results/res2008q2/cpu2006-20080331-03982.html
429,671,2008-04-01,NEC Corporation,Express5800/110Ri-1,1333,true,20.2,24.0,17.7,14.8,18.2,25.8,17.7,14.0,16.5,54.2,27.8,17.6,13.9,24.5,http://www.spec.org/cpu2006/results/res2008q3/cpu2006-20080707-04722.html
430,671,2008-05-01,Hewlett-Packard Company,ProLiant DL320 G5p,1333,true,20.0,24.0,17.6,14.8,17.1,25.7,17.5,14.1,16.5,53.5,27.5,17.5,13.9,24.8,http://www.spec.org/cpu2006/results/res2008q1/cpu2006-20080303-03572.html
431,671,2008-09-01,Dell Inc.,PowerEdge T100,0,true,22.6,25.4,18.5,15.2,18.2,29.4,17.9,15.1,18.5,150.0,28.5,17.1,13.7,23.8,http://www.spec.org/cpu2006/results/res2008q4/cpu2006-20081109-05885.html
432,671,2008-09-01,Hewlett-Packard Company,ProLiant DL120 G5,1333,true,20.0,23.9,17.6,14.8,17.1,25.7,17.5,14.1,16.5,52.9,27.5,17.5,14.0,24.0,http://www.spec.org/cpu2006/results/res2008q2/cpu2006-20080609-04541.html
433,672,2008-03-01,Dell Inc.,PowerEdge R300,0,true,22.3,25.0,18.4,15.1,17.4,29.4,17.8,15.1,18.6,141.0,28.5,16.4,13.7,23.3,http://www.spec.org/cpu2006/results/res2009q1/cpu2006-20090119-06458.html
434,672,2008-05-01,IBM Corporation,IBM BladeCenter HS12,1333,true,19.4,23.3,17.5,14.7,16.9,23.5,17.5,14.0,16.4,47.2,27.5,16.1,13.9,23.3,http://www.spec.org/cpu2006/results/res2008q2/cpu2006-20080522-04378.html
435,672,2008-10-01,Dell Inc.,PowerEdge T300,0,true,22.3,25.1,18.5,15.1,17.4,29.6,17.8,15.1,18.6,142.0,28.5,16.5,13.7,23.4,http://www.spec.org/cpu2006/results/res2009q1/cpu2006-20090119-06463.html
436,673,2008-03-01,Dell Inc.,PowerEdge R200,0,true,23.7,26.6,19.8,16.1,18.9,30.0,19.0,16.1,19.7,149.0,30.3,17.4,14.6,24.8,http://www.spec.org/cpu2006/results/res2008q4/cpu2006-20081109-05879.html
437,673,2008-04-01,IBM Corporation,IBM System x 3200 M2,1333,true,20.8,24.9,18.6,15.7,18.5,26.1,18.6,14.9,17.4,50.1,29.5,17.4,14.7,25.9,http://www.spec.org/cpu2006/results/res2008q2/cpu2006-20080331-03978.html
438,673,2008-05-01,Hewlett-Packard Company,ProLiant DL320 G5p,1333,true,20.5,23.9,18.7,15.6,17.1,24.9,18.7,14.9,17.5,53.3,29.2,16.4,14.6,24.9,http://www.spec.org/cpu2006/results/res2008q2/cpu2006-20080512-04317.html
439,673,2008-05-01,Hewlett-Packard Company,ProLiant ML310 G5,1333,true,21.0,25.1,18.6,15.7,17.9,26.5,18.6,14.9,17.4,54.0,29.2,18.0,14.6,25.7,http://www.spec.org/cpu2006/results/res2008q2/cpu2006-20080428-04228.html
440,673,2008-08-01,FORMAT,FORMAT R1520ML,1333,true,24.0,27.1,19.5,16.1,19.2,31.7,18.9,16.0,19.6,158.0,30.0,18.5,14.6,25.3,http://www.spec.org/cpu2006/results/res2008q4/cpu2006-20081013-05577.html
441,673,2008-09-01,Hewlett-Packard Company,ProLiant DL120 G5,1333,true,21.0,25.1,18.7,15.6,17.9,26.6,18.6,14.9,17.5,56.2,29.1,18.0,14.8,25.3,http://www.spec.org/cpu2006/results/res2008q2/cpu2006-20080609-04545.html
442,673,2008-09-01,IBM Corporation,IBM System x 3250 M2,1333,true,21.1,25.1,18.6,15.7,18.8,26.5,18.6,14.9,17.3,56.0,29.5,17.9,14.8,25.2,http://www.spec.org/cpu2006/results/res2008q3/cpu2006-20080808-04983.html
443,673,2008-12-01,NTT System S. A.,NTT Tytan 516I,1333,true,23.6,26.4,19.5,16.1,19.3,31.5,19.0,15.9,19.5,118.0,31.3,18.3,14.7,26.3,http://www.spec.org/cpu2006/results/res2009q1/cpu2006-20081208-06204.html
444,673,2009-05-01,NEC Corporation,Express5800/R110a-1,1333,true,23.8,26.9,18.5,16.1,19.1,30.8,19.0,16.0,19.6,155.0,31.0,17.8,14.6,26.1,http://www.spec.org/cpu2006/results/res2009q3/cpu2006-20090730-08299.html
445,674,2008-03-01,Dell Inc.,PowerEdge R300,0,true,23.4,26.2,19.6,16.1,18.0,30.3,18.9,16.1,19.6,145.0,30.2,16.9,14.5,24.6,http://www.spec.org/cpu2006/results/res2009q1/cpu2006-20090119-06459.html
